TypeNamespacePrefix,TypeName,QualifiedType,PropertyNamespacePrefix,PropertyName,QualifiedProperty,MinOccurs,MaxOccurs,Definition,SequenceNumber
j,ActivityServiceCallAssociationType,j:ActivityServiceCallAssociationType,j,ActivityServiceCallAssociationAugmentationPoint,j:ActivityServiceCallAssociationAugmentationPoint,0,unbounded,,9999
nc,ActivitySiteAssociationType,nc:ActivitySiteAssociationType,nc,Site,nc:Site,0,unbounded,,10
nc,ActivitySiteAssociationType,nc:ActivitySiteAssociationType,nc,Activity,nc:Activity,0,unbounded,,10
nc,ActivitySiteAssociationType,nc:ActivitySiteAssociationType,nc,ActivitySiteAssociationAugmentationPoint,nc:ActivitySiteAssociationAugmentationPoint,0,unbounded,,9999
j,ActivitySubjectAssociationType,j:ActivitySubjectAssociationType,nc,Activity,nc:Activity,0,unbounded,,610
j,ActivitySubjectAssociationType,j:ActivitySubjectAssociationType,j,Subject,j:Subject,0,unbounded,,620
j,ActivitySubjectAssociationType,j:ActivitySubjectAssociationType,j,ActivitySubjectAssociationAugmentationPoint,j:ActivitySubjectAssociationAugmentationPoint,0,unbounded,,9999
j,ActivityTelephoneNumberAssociationType,j:ActivityTelephoneNumberAssociationType,nc,Activity,nc:Activity,0,unbounded,,10
j,ActivityTelephoneNumberAssociationType,j:ActivityTelephoneNumberAssociationType,nc,TelephoneNumber,nc:TelephoneNumber,0,unbounded,,10
j,ActivityTelephoneNumberAssociationType,j:ActivityTelephoneNumberAssociationType,j,ActivityTelephoneNumberAssociationAugmentationPoint,j:ActivityTelephoneNumberAssociationAugmentationPoint,0,unbounded,,9999
nc,ActivityType,nc:ActivityType,nc,ActivityIdentification,nc:ActivityIdentification,0,unbounded,,10
nc,ActivityType,nc:ActivityType,nc,ActivityCategoryText,nc:ActivityCategoryText,0,unbounded,,20
nc,ActivityType,nc:ActivityType,nc,ActivityDateRepresentation,nc:ActivityDateRepresentation,0,unbounded,,25
nc,ActivityType,nc:ActivityType,nc,ActivityDescriptionText,nc:ActivityDescriptionText,0,unbounded,,30
nc,ActivityType,nc:ActivityType,nc,ActivityName,nc:ActivityName,0,unbounded,,35
nc,ActivityType,nc:ActivityType,nc,ActivityStatus,nc:ActivityStatus,0,unbounded,,80
nc,ActivityType,nc:ActivityType,nc,ActivityReasonText,nc:ActivityReasonText,0,unbounded,,90
nc,ActivityType,nc:ActivityType,nc,ActivityDisposition,nc:ActivityDisposition,0,unbounded,,150
nc,ActivityType,nc:ActivityType,nc,ActivityAugmentationPoint,nc:ActivityAugmentationPoint,0,unbounded,,9999
j,ActivityUnitAssociationType,j:ActivityUnitAssociationType,nc,Activity,nc:Activity,0,unbounded,,630
j,ActivityUnitAssociationType,j:ActivityUnitAssociationType,j,EnforcementOfficialUnit,j:EnforcementOfficialUnit,0,unbounded,,640
j,ActivityUnitAssociationType,j:ActivityUnitAssociationType,j,ActivityUnitAssociationAugmentationPoint,j:ActivityUnitAssociationAugmentationPoint,0,unbounded,,9999
j,ActivityVictimAssociationType,j:ActivityVictimAssociationType,nc,Activity,nc:Activity,0,unbounded,,650
j,ActivityVictimAssociationType,j:ActivityVictimAssociationType,j,Victim,j:Victim,0,unbounded,,660
j,ActivityVictimAssociationType,j:ActivityVictimAssociationType,j,ActivityVictimAssociationAugmentationPoint,j:ActivityVictimAssociationAugmentationPoint,0,unbounded,,9999
j,ActivityWarrantAssociationType,j:ActivityWarrantAssociationType,nc,Activity,nc:Activity,0,unbounded,,670
j,ActivityWarrantAssociationType,j:ActivityWarrantAssociationType,j,Warrant,j:Warrant,0,unbounded,,680
j,ActivityWarrantAssociationType,j:ActivityWarrantAssociationType,j,Subject,j:Subject,0,unbounded,,690
j,ActivityWarrantAssociationType,j:ActivityWarrantAssociationType,j,ActivityWarrantAssociationAugmentationPoint,j:ActivityWarrantAssociationAugmentationPoint,0,unbounded,,9999
j,ActivityWitnessAssociationType,j:ActivityWitnessAssociationType,nc,Activity,nc:Activity,0,unbounded,,700
j,ActivityWitnessAssociationType,j:ActivityWitnessAssociationType,j,Witness,j:Witness,0,unbounded,,710
j,ActivityWitnessAssociationType,j:ActivityWitnessAssociationType,j,ActivityWitnessAssociationAugmentationPoint,j:ActivityWitnessAssociationAugmentationPoint,0,unbounded,,9999
it,AdditionalDocumentType,it:AdditionalDocumentType,it,AdditionalDocumentName,it:AdditionalDocumentName,0,unbounded,,1
it,AdditionalDocumentType,it:AdditionalDocumentType,it,AdditionalDocumentRefNumberID,it:AdditionalDocumentRefNumberID,0,unbounded,,2
it,AdditionalDocumentType,it:AdditionalDocumentType,nc,Address,nc:Address,0,unbounded,,4
it,AdditionalDocumentType,it:AdditionalDocumentType,it,AdditionalDocumentCategory,it:AdditionalDocumentCategory,0,unbounded,,14
it,AdditionalDocumentType,it:AdditionalDocumentType,it,AdditionalDocumentAugmentationPoint,it:AdditionalDocumentAugmentationPoint,0,unbounded,,9999
it,AdditionalInformationType,it:AdditionalInformationType,it,AdditionalStatementDescriptionText,it:AdditionalStatementDescriptionText,0,unbounded,,5
it,AdditionalInformationType,it:AdditionalInformationType,it,AdditionalStatementCategoryCodeText,it:AdditionalStatementCategoryCodeText,0,unbounded,,6
it,AdditionalInformationType,it:AdditionalInformationType,it,InspectionRequestDate,it:InspectionRequestDate,0,unbounded,,7
it,AdditionalInformationType,it:AdditionalInformationType,it,CertificateContentText,it:CertificateContentText,0,unbounded,,8
it,AdditionalInformationType,it:AdditionalInformationType,scr,CountrySubdivisionName,scr:CountrySubdivisionName,0,unbounded,,9
it,AdditionalInformationType,it:AdditionalInformationType,scr,CountrySubdivisionCategory,scr:CountrySubdivisionCategory,0,unbounded,,20
it,AdditionalInformationType,it:AdditionalInformationType,it,AdditionalInformationAugmentationPoint,it:AdditionalInformationAugmentationPoint,0,unbounded,,9999
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,AddressIdentification,scr:AddressIdentification,0,unbounded,,10
j,AddressAugmentationType,j:AddressAugmentationType,j,AddressCommentText,j:AddressCommentText,0,unbounded,,10
j,AddressAugmentationType,j:AddressAugmentationType,j,AddressVerifiedDate,j:AddressVerifiedDate,0,unbounded,,10
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,AddressClassification,scr:AddressClassification,0,unbounded,,20
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,INSLookoutIndicator,scr:INSLookoutIndicator,0,unbounded,,30
it,AddressAugmentationType,it:AddressAugmentationType,it,LocationCountrySubEntityName,it:LocationCountrySubEntityName,0,unbounded,,40
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountryNameID,scr:CountryNameID,0,unbounded,,40
it,AddressAugmentationType,it:AddressAugmentationType,it,LocationCountrySubEntityIdentification,it:LocationCountrySubEntityIdentification,0,unbounded,,50
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountryNameBeginDate,scr:CountryNameBeginDate,0,unbounded,,50
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountryNameEndDate,scr:CountryNameEndDate,0,unbounded,,60
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionID,scr:CountrySubdivisionID,0,unbounded,,70
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionNameID,scr:CountrySubdivisionNameID,0,unbounded,,80
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionNameBeginDate,scr:CountrySubdivisionNameBeginDate,0,unbounded,,90
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionNameEndDate,scr:CountrySubdivisionNameEndDate,0,unbounded,,100
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionName,scr:CountrySubdivisionName,0,unbounded,,110
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionCategoryDescriptionText,scr:CountrySubdivisionCategoryDescriptionText,0,unbounded,,130
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationBlockGroupText,scr:LocationBlockGroupText,0,unbounded,,150
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationCarrierRouteText,scr:LocationCarrierRouteText,0,unbounded,,160
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationTractText,scr:LocationTractText,0,unbounded,,170
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationBuildingUnitName,scr:LocationBuildingUnitName,0,unbounded,,180
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationBuildingUnitNumberText,scr:LocationBuildingUnitNumberText,0,unbounded,,190
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionCategory,scr:CountrySubdivisionCategory,0,unbounded,,200
scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationElement,scr:LocationElement,0,unbounded,,200
scr,AddressClassificationType,scr:AddressClassificationType,scr,AddressClassificationCategoryDescriptionText,scr:AddressClassificationCategoryDescriptionText,0,unbounded,,220
scr,AddressClassificationType,scr:AddressClassificationType,scr,AddressClassificationCategory,scr:AddressClassificationCategory,0,unbounded,,230
scr,AddressClassificationType,scr:AddressClassificationType,scr,AddressClassificationAugmentationPoint,scr:AddressClassificationAugmentationPoint,0,unbounded,,9999
nc,AddressGridType,nc:AddressGridType,nc,AddressGridID,nc:AddressGridID,0,unbounded,,10
nc,AddressGridType,nc:AddressGridType,nc,AddressGridText,nc:AddressGridText,0,unbounded,,20
nc,AddressGridType,nc:AddressGridType,nc,AddressGridAugmentationPoint,nc:AddressGridAugmentationPoint,0,unbounded,,9999
nc,AddressType,nc:AddressType,nc,AddressFullText,nc:AddressFullText,0,unbounded,,100
nc,AddressType,nc:AddressType,nc,AddressPrivateMailboxText,nc:AddressPrivateMailboxText,0,unbounded,,140
nc,AddressType,nc:AddressType,nc,AddressSecondaryUnitText,nc:AddressSecondaryUnitText,0,unbounded,,160
nc,AddressType,nc:AddressType,nc,AddressDeliveryPoint,nc:AddressDeliveryPoint,0,unbounded,,200
nc,AddressType,nc:AddressType,nc,AddressRecipientName,nc:AddressRecipientName,0,unbounded,,300
nc,AddressType,nc:AddressType,nc,LocationCityName,nc:LocationCityName,0,unbounded,,700
nc,AddressType,nc:AddressType,nc,LocationCounty,nc:LocationCounty,0,unbounded,,725
nc,AddressType,nc:AddressType,nc,LocationState,nc:LocationState,0,unbounded,,750
nc,AddressType,nc:AddressType,nc,LocationCountry,nc:LocationCountry,0,unbounded,,800
nc,AddressType,nc:AddressType,nc,LocationPostalCode,nc:LocationPostalCode,0,unbounded,,1040
nc,AddressType,nc:AddressType,nc,LocationPostalExtensionCode,nc:LocationPostalExtensionCode,0,unbounded,,1050
nc,AddressType,nc:AddressType,nc,AddressUrbanizationName,nc:AddressUrbanizationName,0,unbounded,,1100
nc,AddressType,nc:AddressType,nc,AddressAugmentationPoint,nc:AddressAugmentationPoint,0,unbounded,,9999
cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,AdoptingParentRelationshipCategory,cyfs:AdoptingParentRelationshipCategory,0,unbounded,,1
cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,AdoptionPlacedFromText,cyfs:AdoptionPlacedFromText,0,unbounded,,2
cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,AdoptionPlacementByText,cyfs:AdoptionPlacementByText,0,unbounded,,3
cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,JuvenileReceivesSubsidyIndicator,cyfs:JuvenileReceivesSubsidyIndicator,0,unbounded,,4
cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,SubsidyMonthlyAmount,cyfs:SubsidyMonthlyAmount,0,unbounded,,5
cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,StateInvolvementIndicator,cyfs:StateInvolvementIndicator,0,unbounded,,6
cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,TitleIVEAdoptionIndicator,cyfs:TitleIVEAdoptionIndicator,0,unbounded,,7
cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,AdoptiveFamilyAssociationAugmentationPoint,cyfs:AdoptiveFamilyAssociationAugmentationPoint,0,unbounded,,9999
cyfs,AdoptiveParentChildAssociationType,cyfs:AdoptiveParentChildAssociationType,cyfs,AdoptionDecreeIndicator,cyfs:AdoptionDecreeIndicator,0,unbounded,,1
cyfs,AdoptiveParentChildAssociationType,cyfs:AdoptiveParentChildAssociationType,im,Orphan,im:Orphan,0,unbounded,,1
cyfs,AdoptiveParentChildAssociationType,cyfs:AdoptiveParentChildAssociationType,cyfs,AdoptionLocation,cyfs:AdoptionLocation,0,unbounded,,2
cyfs,AdoptiveParentChildAssociationType,cyfs:AdoptiveParentChildAssociationType,scr,FinalAdoptionDecreeIndicator,scr:FinalAdoptionDecreeIndicator,0,unbounded,,3
cyfs,AdoptiveParentChildAssociationType,cyfs:AdoptiveParentChildAssociationType,cyfs,AdoptiveParentChildAssociationAugmentationPoint,cyfs:AdoptiveParentChildAssociationAugmentationPoint,0,unbounded,,9999
j,AftercareServicesScreeningType,j:AftercareServicesScreeningType,j,AftercareServicesScreeningTreatmentIntensiveProgramEnrollmentIndicator,j:AftercareServicesScreeningTreatmentIntensiveProgramEnrollmentIndicator,0,unbounded,,10
j,AftercareServicesScreeningType,j:AftercareServicesScreeningType,j,AftercareServicesScreeningReviewDate,j:AftercareServicesScreeningReviewDate,0,unbounded,,10
j,AftercareServicesScreeningType,j:AftercareServicesScreeningType,j,AftercareServicesScreeningComment,j:AftercareServicesScreeningComment,0,unbounded,,10
j,AftercareServicesScreeningType,j:AftercareServicesScreeningType,j,AftercareServicesScreeningConcern,j:AftercareServicesScreeningConcern,0,unbounded,,10
j,AftercareServicesScreeningType,j:AftercareServicesScreeningType,j,AftercareServicesScreeningAugmentationPoint,j:AftercareServicesScreeningAugmentationPoint,0,unbounded,,9999
j,AftercareType,j:AftercareType,j,AftercareNotation,j:AftercareNotation,0,unbounded,,10
j,AftercareType,j:AftercareType,j,AftercareServicesScreening,j:AftercareServicesScreening,0,unbounded,,10
j,AftercareType,j:AftercareType,j,AftercareAugmentationPoint,j:AftercareAugmentationPoint,0,unbounded,,9999
intel,AgencyInterestCategoryType,intel:AgencyInterestCategoryType,intel,SubjectCategoryCodeText,intel:SubjectCategoryCodeText,0,unbounded,,160
intel,AgencyInterestCategoryType,intel:AgencyInterestCategoryType,intel,FBIECRCode,intel:FBIECRCode,0,unbounded,,170
intel,AgencyInterestCategoryType,intel:AgencyInterestCategoryType,intel,StateINACodeText,intel:StateINACodeText,0,unbounded,,180
intel,AgencyInterestCategoryType,intel:AgencyInterestCategoryType,intel,AgencyInterestOtherCategory,intel:AgencyInterestOtherCategory,0,unbounded,,190
intel,AgencyInterestCategoryType,intel:AgencyInterestCategoryType,intel,AgencyInterestCategoryAugmentationPoint,intel:AgencyInterestCategoryAugmentationPoint,0,unbounded,,9999
intel,AgencyInterestOtherCategoryType,intel:AgencyInterestOtherCategoryType,intel,AgencyInterestCategoryText,intel:AgencyInterestCategoryText,0,unbounded,,200
intel,AgencyInterestOtherCategoryType,intel:AgencyInterestOtherCategoryType,intel,AgencyInterestCategoryCodeText,intel:AgencyInterestCategoryCodeText,0,unbounded,,210
intel,AgencyInterestOtherCategoryType,intel:AgencyInterestOtherCategoryType,intel,AgencyInterestCategoryDescriptionText,intel:AgencyInterestCategoryDescriptionText,0,unbounded,,220
intel,AgencyInterestOtherCategoryType,intel:AgencyInterestOtherCategoryType,intel,AgencyInterestOtherCategoryAugmentationPoint,intel:AgencyInterestOtherCategoryAugmentationPoint,0,unbounded,,9999
intel,AgencySubjectHandlingType,intel:AgencySubjectHandlingType,intel,AgencySubjectHandlingFBICodeText,intel:AgencySubjectHandlingFBICodeText,0,unbounded,,240
intel,AgencySubjectHandlingType,intel:AgencySubjectHandlingType,intel,SubjectHandling,intel:SubjectHandling,0,unbounded,,250
intel,AgencySubjectHandlingType,intel:AgencySubjectHandlingType,intel,AgencySubjectHandlingAugmentationPoint,intel:AgencySubjectHandlingAugmentationPoint,0,unbounded,,9999
intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,AgencyName,intel:AgencyName,0,unbounded,,140
intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,AgencyInterestCategory,intel:AgencyInterestCategory,0,unbounded,,150
intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,AgencySubjectHandling,intel:AgencySubjectHandling,0,unbounded,,230
intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,SubjectReasonOnListText,intel:SubjectReasonOnListText,0,unbounded,,290
intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,SubjectCautionInformation,intel:SubjectCautionInformation,0,unbounded,,300
intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,AgencySubjectInterestAugmentationPoint,intel:AgencySubjectInterestAugmentationPoint,0,unbounded,,9999
scr,AgentAssociationType,scr:AgentAssociationType,scr,AgentPerson,scr:AgentPerson,0,unbounded,,1740
scr,AgentAssociationType,scr:AgentAssociationType,scr,AgentPersonRole,scr:AgentPersonRole,0,unbounded,,1750
scr,AgentAssociationType,scr:AgentAssociationType,scr,AgentAssociationAugmentationPoint,scr:AgentAssociationAugmentationPoint,0,unbounded,,9999
it,AgentType,it:AgentType,it,AgentIdentification,it:AgentIdentification,0,unbounded,,110
it,AgentType,it:AgentType,it,AgentQualityAssuranceIndicator,it:AgentQualityAssuranceIndicator,0,unbounded,,120
it,AgentType,it:AgentType,it,AgentStatusCodeText,it:AgentStatusCodeText,0,unbounded,,130
it,AgentType,it:AgentType,it,AgentStatusText,it:AgentStatusText,0,unbounded,,140
it,AgentType,it:AgentType,it,AgentAuthorizationIDCategory,it:AgentAuthorizationIDCategory,0,unbounded,,150
it,AgentType,it:AgentType,it,RoleOfParty,it:RoleOfParty,0,unbounded,,160
it,AgentType,it:AgentType,it,AgentAugmentationPoint,it:AgentAugmentationPoint,0,unbounded,,9999
mo,AimpointType,mo:AimpointType,mo,AimpointLocation,mo:AimpointLocation,0,unbounded,,1
mo,AimpointType,mo:AimpointType,mo,AimpointAugmentationPoint,mo:AimpointAugmentationPoint,0,unbounded,,9999
mo,AircraftAugmentationType,mo:AircraftAugmentationType,mo,CallSignIdentification,mo:CallSignIdentification,0,unbounded,,1
mo,AircraftAugmentationType,mo:AircraftAugmentationType,mo,AircraftCategoryAbstract,mo:AircraftCategoryAbstract,0,unbounded,,2
scr,AircraftFlightPlanSummaryAssociationType,scr:AircraftFlightPlanSummaryAssociationType,scr,FlightPlanSummary,scr:FlightPlanSummary,0,unbounded,,10
scr,AircraftFlightPlanSummaryAssociationType,scr:AircraftFlightPlanSummaryAssociationType,nc,Aircraft,nc:Aircraft,0,unbounded,,10
scr,AircraftFlightPlanSummaryAssociationType,scr:AircraftFlightPlanSummaryAssociationType,it,Carrier,it:Carrier,0,unbounded,,10
